id,latency,size,totalTime
788,55,2,232795
789,48,2,232795
790,50,2,232795
791,48,2,232795
792,56,2,232795
793,54,2,232795
794,54,2,232795
795,51,2,232795
796,50,2,232795
797,46,2,232795
798,53,2,232795
799,53,2,232795
800,49,2,232795
801,48,2,232795
802,52,2,232795
803,51,2,232795
804,46,2,232795
805,48,2,232795
806,51,2,232795
807,43,2,232795
808,47,2,232795
809,47,2,232795
810,55,2,232795
811,52,2,232795
812,51,2,232795
813,51,2,232795
814,51,2,232795
815,52,2,232795
816,48,2,232795
817,44,2,232795
818,53,2,232795
819,50,2,232795
820,49,2,232795
821,53,2,232795
822,53,2,232795
823,51,2,232795
824,50,2,232795
825,51,2,232795
826,51,2,232795
827,50,2,232795
828,53,2,232795
829,56,2,232795
830,51,2,232795
831,44,2,232795
832,52,2,232795
833,47,2,232795
834,53,2,232795
835,53,2,232795
836,53,2,232795
837,46,2,232795
838,54,2,232795
839,47,2,232795
840,45,2,232795
841,52,2,232795
842,50,2,232795
843,51,2,232795
844,55,2,232795
845,53,2,232795
846,46,2,232795
847,48,2,232795
848,56,2,232795
849,51,2,232795
850,53,2,232795
851,55,2,232795
852,54,2,232795
853,53,2,232795
854,44,2,232795
855,54,2,232795
856,52,2,232795
857,48,2,232795
858,49,2,232795
859,49,2,232795
860,45,2,232795
861,288,2,232795
862,54,2,232795
863,49,2,232795
864,49,2,232795
865,52,2,232795
866,46,2,232795
867,44,2,232795
868,51,2,232795
869,55,2,232795
870,54,2,232795
871,48,2,232795
872,53,2,232795
873,52,2,232795
874,44,2,232795
875,54,2,232795
876,52,2,232795
877,54,2,232795
878,51,2,232795
879,48,2,232795
880,53,2,232795
881,54,2,232795
882,53,2,232795
883,54,2,232795
884,55,2,232795
885,41,2,232795
886,45,2,232795
887,43,2,232795
888,53,2,232795
889,52,2,232795
890,49,2,232795
891,53,2,232795
892,54,2,232795
893,54,2,232795
894,50,2,232795
895,55,2,232795
896,54,2,232795
897,52,2,232795
898,52,2,232795
899,50,2,232795
900,44,2,232795
901,55,2,232795
902,45,2,232795
903,54,2,232795
904,50,2,232795
905,53,2,232795
906,50,2,232795
907,54,2,232795
908,47,2,232795
909,43,2,232795
910,55,2,232795
911,53,2,232795
912,47,2,232795
913,54,2,232795
914,51,2,232795
915,46,2,232795
916,56,2,232795
917,45,2,232795
918,51,2,232795
919,52,2,232795
920,46,2,232795
921,53,2,232795
922,53,2,232795
923,44,2,232795
924,52,2,232795
925,46,2,232795
926,49,2,232795
927,53,2,232795
928,55,2,232795
929,51,2,232795
930,47,2,232795
931,53,2,232795
932,51,2,232795
933,51,2,232795
934,55,2,232795
935,54,2,232795
936,53,2,232795
937,45,2,232795
938,52,2,232795
939,53,2,232795
940,65,2,232795
941,55,2,232795
942,51,2,232795
943,45,2,232795
944,47,2,232795
945,55,2,232795
946,53,2,232795
947,47,2,232795
948,53,2,232795
949,52,2,232795
950,44,2,232795
951,47,2,232795
952,45,2,232795
953,54,2,232795
954,48,2,232795
955,50,2,232795
956,52,2,232795
957,53,2,232795
958,53,2,232795
959,53,2,232795
960,53,2,232795
961,52,2,232795
962,48,2,232795
963,49,2,232795
964,54,2,232795
965,51,2,232795
966,46,2,232795
967,54,2,232795
968,51,2,232795
969,50,2,232795
970,56,2,232795
971,53,2,232795
972,47,2,232795
973,54,2,232795
974,48,2,232795
975,54,2,232795
976,52,2,232795
977,54,2,232795
978,54,2,232795
979,51,2,232795
980,53,2,232795
981,52,2,232795
982,56,2,232795
983,44,2,232795
984,54,2,232795
985,53,2,232795
986,45,2,232795
987,47,2,232795
988,50,2,232795
989,47,2,232795
990,43,2,232795
991,52,2,232795
992,52,2,232795
993,52,2,232795
994,53,2,232795
995,44,2,232795
996,54,2,232795
997,53,2,232795
998,52,2,232795
999,51,2,232795
1000,48,2,232795
1001,43,2,232795
1002,44,2,232795
1003,50,2,232795
1004,53,2,232795
1005,43,2,232795
1006,49,2,232795
1007,47,2,232795
1008,51,2,232795
1009,51,2,232795
1010,52,2,232795
1011,51,2,232795
1012,53,2,232795
1013,47,2,232795
1014,50,2,232795
1015,50,2,232795
1016,50,2,232795
1017,52,2,232795
1018,50,2,232795
1019,43,2,232795
1020,56,2,232795
